001,_,o,p,0,lip
001,_,o,p,0,lup
001,_,o,p,0,nap
001,_,o,p,0,peip
001,_,o,p,0,piip
001,_,o,p,0,saip
001,_,o,p,0,sep
001,_,o,p,0,siep
001,_,o,p,0,suip
001,_,o,p,0,sup
001,_,o,p,0,tap
001,_,o,p,0,tup
001,_,o,p,1,lorp
001,_,o,p,1,suop
001,_,o,p,1,torp
001,_,o,pm,0,lem
001,_,o,pm,0,sam
001,_,o,pm,1,lam
001,_,o,pp,0,hoo
001,_,o,pp,0,mo
001,_,o,pp,0,nu
001,_,o,pp,0,o
001,_,o,pp,0,pi
001,_,o,pp,0,tem
001,_,o,pp,0,tu
001,_,o,pp,1,ho
001,_,o,pp,1,lo
001,_,o,pp,1,po
001,_,o,pp,1,so
001,_,o,pp,1,to
001,_,o,pv,0,epakel
001,_,o,pv,0,he
001,_,o,pv,0,kel
001,_,o,pv,0,ku
001,_,o,pv,0,le
001,_,o,pv,0,or
001,_,o,pv,0,re
001,_,o,pv,0,ro
001,_,o,rr,0,a
001,_,o,rr,0,af
001,_,o,rr,0,ai
001,_,o,rr,0,ajopo
001,_,o,rr,0,alleg
001,_,o,rr,0,ap
001,_,o,rr,0,autogi
001,_,o,rr,0,bist
001,_,o,rr,0,e
001,_,o,rr,0,gab
001,_,o,rr,0,hap
001,_,o,rr,0,int
001,_,o,rr,0,jo
001,_,o,rr,0,ju
001,_,o,rr,0,kahvinpo
001,_,o,rr,0,ke
001,_,o,rr,0,ki
001,_,o,rr,0,kie
001,_,o,rr,0,koroho
001,_,o,rr,0,kuo
001,_,o,rr,0,kup
001,_,o,rr,0,kuu
001,_,o,rr,0,li
001,_,o,rr,0,lie
001,_,o,rr,0,lumikuu
001,_,o,rr,0,mak
001,_,o,rr,0,met
001,_,o,rr,0,mie
001,_,o,rr,0,mik
001,_,o,rr,0,mo
001,_,o,rr,0,mu
001,_,o,rr,0,ne
001,_,o,rr,0,nit
001,_,o,rr,0,no
001,_,o,rr,0,po
001,_,o,rr,0,pu
001,_,o,rr,0,puolikuu
001,_,o,rr,0,puu
001,_,o,rr,0,raekuu
001,_,o,rr,0,rantakuu
001,_,o,rr,0,rep
001,_,o,rr,0,sadekuu
001,_,o,rr,0,sau
001,_,o,rr,0,savupo
001,_,o,rr,0,si
001,_,o,rr,0,soi
001,_,o,rr,0,sombre
001,_,o,rr,0,teuraspo
001,_,o,rr,0,tu
001,_,o,rr,0,tunturipo
001,_,o,rr,0,ukkoskuu
001,_,o,rr,0,umpikuu
001,_,o,rr,0,ve
001,_,o,rr,0,vetopo
001,_,o,rr,0,vi
001,_,o,rr,0,vo
001,_,o,rr,0,vuo
001,_,o,rr,1,jo
001,_,o,rr,1,kaa
001,_,o,rr,1,plo
001,_,o,rr,1,por
001,_,o,rr,1,puo
001,_,o,rr,1,sa
001,_,o,rr,1,to
001,_,o,ss,0,bas
001,_,o,ss,0,har
001,_,o,ss,0,i
001,_,o,ss,0,jak
001,_,o,ss,0,kaa
001,_,o,ss,0,kei
001,_,o,ss,0,koi
001,_,o,ss,0,laak
001,_,o,ss,0,las
001,_,o,ss,0,liet
001,_,o,ss,0,mafio
001,_,o,ss,0,met
001,_,o,ss,0,nir
001,_,o,ss,0,ot
001,_,o,ss,0,pe
001,_,o,ss,0,per
001,_,o,ss,0,pur
001,_,o,ss,0,ro
001,_,o,ss,0,ru
001,_,o,ss,0,skit
001,_,o,ss,0,ta
001,_,o,ss,0,tor
001,_,o,ss,0,tur
001,_,o,ss,0,ver
001,_,o,ss,1,hop
001,_,o,ss,1,hort
001,_,o,ss,1,mos
001,_,o,ss,1,nos
001,_,o,ss,1,po
001,_,o,ss,1,sos
001,_,o,t,0,aat
001,_,o,t,0,alt
001,_,o,t,0,brut
001,_,o,t,0,diskont
001,_,o,t,0,duet
001,_,o,t,0,get
001,_,o,t,0,ghet
001,_,o,t,0,heit
001,_,o,t,0,henkipat
001,_,o,t,0,hirt
001,_,o,t,0,hit
001,_,o,t,0,juot
001,_,o,t,0,kajet
001,_,o,t,0,kat
001,_,o,t,0,keit
001,_,o,t,0,ket
001,_,o,t,0,koit
001,_,o,t,0,konsert
001,_,o,t,0,kont
001,_,o,t,0,kvartet
001,_,o,t,0,kvintet
001,_,o,t,0,lait
001,_,o,t,0,lant
001,_,o,t,0,let
001,_,o,t,0,libret
001,_,o,t,0,liet
001,_,o,t,0,liit
001,_,o,t,0,lot
001,_,o,t,0,luot
001,_,o,t,0,maat
001,_,o,t,0,magneet
001,_,o,t,0,mat
001,_,o,t,0,moskiit
001,_,o,t,0,mot
001,_,o,t,0,muut
001,_,o,t,0,net
001,_,o,t,0,niit
001,_,o,t,0,oktet
001,_,o,t,0,ont
001,_,o,t,0,ot
001,_,o,t,0,peit
001,_,o,t,0,persnet
001,_,o,t,0,pihat
001,_,o,t,0,polt
001,_,o,t,0,port
001,_,o,t,0,put
001,_,o,t,0,rat
001,_,o,t,0,risot
001,_,o,t,0,rospuut
001,_,o,t,0,rut
001,_,o,t,0,saat
001,_,o,t,0,sekstet
